OBJECTID,Id,Company,Status,StatusStart,LatestEventStart,LatestEventEnd,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,x,y
446,WSX10155,Wessex Water,0,2/13/2026 9:40:00 PM,2/13/2026 1:12:00 PM,2/13/2026 9:40:00 PM,51.5334653529887,-2.46431510540818,RIVER FROME,3/9/2026 5:33:26 PM,-274326.302688211,6716205.63270663
447,WXW00918,Wessex Water,0,2/26/2026 6:31:00 AM,2/26/2026 6:09:00 AM,2/26/2026 6:31:00 AM,51.5737578178847,-2.44180850661718,TRIBUTARY OF LADDEN BROOK(S),3/9/2026 5:33:26 PM,-271820.879571308,6723419.31289074
448,WXW00584,Wessex Water,0,3/5/2026 9:29:00 AM,3/5/2026 9:26:55 AM,3/5/2026 9:29:00 AM,51.603695743149,-2.44291422716929,THE DYER'S BRAKE(S),3/9/2026 5:33:26 PM,-271943.967820128,6728783.33062937
449,WSX10144,Wessex Water,0,11/14/2025 9:32:00 PM,11/14/2025 9:16:00 PM,11/14/2025 9:32:00 PM,51.5555920316713,-2.54603516411739,DISCHARGE TO A TRIBUTARY OF,3/9/2026 5:33:26 PM,-283423.338011317,6720166.24695924
450,WXW00090,Wessex Water,0,2/22/2026 6:58:00 PM,2/22/2026 6:48:00 AM,2/22/2026 6:58:00 PM,51.5982111332724,-2.61580772423119,FOSS DITCH,3/9/2026 5:33:26 PM,-291190.383874528,6727800.38129284
451,WXW00272,Wessex Water,0,1/27/2026 1:26:00 PM,1/27/2026 11:00:00 AM,1/27/2026 1:26:00 PM,50.9211680297448,-2.24607963126489,TRIB OF RIVER STOUR(S),3/9/2026 5:33:26 PM,-250032.440833552,6607361.08843024
452,WXW01116,Wessex Water,0,2/19/2026 12:30:00 AM,2/18/2026 5:18:00 PM,2/19/2026 12:30:00 AM,50.9221940149053,-2.30588615881018,THE RIVER STOUR(S),3/9/2026 5:33:26 PM,-256690.073026006,6607542.26766299
453,WXW01003,Wessex Water,0,2/19/2026 4:06:00 PM,2/18/2026 4:32:00 PM,2/19/2026 4:06:00 PM,50.9734737602017,-2.30253831879235,THE CHIVRICKS BROOK,3/9/2026 5:33:26 PM,-256317.393179965,6616602.87867621
454,WXW01196,Wessex Water,0,2/21/2026 12:49:00 AM,2/21/2026 12:44:00 AM,2/21/2026 12:49:00 AM,50.8786488165038,-2.19987884078308,TRIBUTARY OF RIVER STOUR,3/9/2026 5:33:26 PM,-244889.392362869,6599856.11005669
455,WXW00638,Wessex Water,0,3/1/2026 4:44:00 AM,3/1/2026 4:28:00 AM,3/1/2026 4:44:00 AM,51.0084304254932,-2.21587008927699,KEY BROOK TO R STOUR (S),3/9/2026 5:33:26 PM,-246669.53000236,6622785.10290318
456,WSX10143,Wessex Water,0,2/19/2026 12:08:00 PM,2/19/2026 7:12:00 AM,2/19/2026 12:08:00 PM,50.7145185648121,-1.9568182890496,PARKSTONE BAY,3/9/2026 5:33:26 PM,-217832.015511966,6570949.87839699
457,WXW00587,Wessex Water,0,2/19/2026 5:06:00 AM,2/18/2026 5:40:00 PM,2/19/2026 5:06:00 AM,50.7374936650627,-1.996107529026,HOLES BAY VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-222205.673699794,6574990.09493898
458,WXW00991,Wessex Water,0,2/19/2026 7:01:00 AM,2/19/2026 6:57:50 AM,2/19/2026 7:01:00 AM,50.6914496470165,-1.92382606729051,ENGLISH CHANNEL,3/9/2026 5:33:26 PM,-214159.338185606,6566895.15589853
459,WXW00865,Wessex Water,0,2/19/2026 3:07:59 AM,2/18/2026 4:35:59 PM,2/19/2026 3:07:59 AM,50.7041287264448,-1.90540953861103,ENGLISH CHANNEL,3/9/2026 5:33:26 PM,-212109.219590827,6569123.45517876
460,WXW00395,Wessex Water,0,2/19/2026 3:45:39 AM,2/19/2026 3:42:05 AM,2/19/2026 3:45:39 AM,51.1308666246006,-3.00106871034449,RIVER PARRETT (E),3/9/2026 5:33:26 PM,-334077.440671174,6644475.24155706
461,WSX1292,Wessex Water,0,2/19/2026 2:30:00 AM,2/18/2026 4:00:00 PM,2/19/2026 2:30:00 AM,50.7026787654747,-1.94433674498067,POOLE HARBOUR,3/9/2026 5:33:26 PM,-216442.576381899,6568868.59962477
462,WXW00229,Wessex Water,0,2/19/2026 12:44:00 AM,2/19/2026 12:32:00 AM,2/19/2026 12:44:00 AM,50.7905891075389,-1.97030498173774,TRIB RIVER STOUR (S),3/9/2026 5:33:26 PM,-219333.347274495,6584334.62196125
463,WXW00404,Wessex Water,0,2/19/2026 1:14:00 AM,2/18/2026 6:08:00 PM,2/19/2026 1:14:00 AM,50.7252189047631,-2.03468859932844, LYTCHETT BAY (SWS) ESTUARINE,3/9/2026 5:33:26 PM,-226500.498800121,6572831.30772821
464,WXW00416,Wessex Water,0,2/19/2026 12:20:00 AM,2/18/2026 6:16:00 PM,2/19/2026 12:20:00 AM,50.767043343996,-1.99429022027635,TRIB OF RIVER STOUR(S),3/9/2026 5:33:26 PM,-222003.371815168,6580189.37906702
465,WXW01161,Wessex Water,0,1/27/2026 11:50:00 PM,1/27/2026 4:26:00 PM,1/27/2026 11:50:00 PM,50.7294228546533,-2.0246408737626,"ROCK LEA RIVER, LYTCHETT BAY",3/9/2026 5:33:26 PM,-225381.991106501,6573570.60130718
466,WXW01276,Wessex Water,0,2/19/2026 3:28:00 AM,2/19/2026 12:06:00 AM,2/19/2026 3:28:00 AM,50.7721556926002,-1.92393139447404,FRESHWATER(S),3/9/2026 5:33:26 PM,-214171.063154043,6581089.23311311
467,WXW00128,Wessex Water,0,2/24/2026 1:10:00 AM,2/24/2026 1:02:00 AM,2/24/2026 1:10:00 AM,51.0253340925649,-2.76183942247595,CROUDS LAKE,3/9/2026 5:33:26 PM,-307446.558162812,6625776.25443971
468,WXW00736,Wessex Water,0,1/27/2026 5:04:00 PM,1/27/2026 4:15:00 AM,1/27/2026 5:04:00 PM,50.9250730021556,-2.58900068176102,RIVER YEO,3/9/2026 5:33:26 PM,-288206.237557075,6608050.69079802
469,WXW00116,Wessex Water,0,1/27/2026 10:32:00 AM,1/27/2026 10:08:00 AM,1/27/2026 10:32:00 AM,51.0583548353089,-2.39397865839886,TRIBUTARY OF THE RIVER CALE,3/9/2026 5:33:26 PM,-266496.485222925,6631622.51599278
470,WXW00527,Wessex Water,0,2/19/2026 2:45:00 AM,2/18/2026 9:20:00 PM,2/19/2026 2:45:00 AM,50.9801038063361,-2.38243339754114,TRIBUTARY OF RIVER CALE,3/9/2026 5:33:26 PM,-265211.272663168,6617775.07075768
471,WXW00383,Wessex Water,0,2/14/2026 4:58:00 AM,2/13/2026 5:53:00 PM,2/14/2026 4:58:00 AM,51.0169700625866,-2.8472107669518,DRAYTON DRAIN (S),3/9/2026 5:33:26 PM,-316950.052758201,6624296.07947188
472,WXW00630,Wessex Water,0,2/22/2026 10:24:00 PM,2/22/2026 7:54:00 AM,2/22/2026 10:24:00 PM,50.9993930733731,-2.65832616266849,TRIB OF RIVER YEO,3/9/2026 5:33:26 PM,-295923.514790693,6621186.36514914
473,WXW00599,Wessex Water,0,2/21/2026 8:50:00 PM,1/26/2026 5:22:00 PM,2/21/2026 8:50:00 PM,51.0324492082627,-2.67963959629317,TRIB OF PARK BROOK,3/9/2026 5:33:26 PM,-298296.115368849,6627035.62040008
474,WXW01118,Wessex Water,0,1/30/2026 2:41:00 PM,1/30/2026 2:22:00 PM,1/30/2026 2:41:00 PM,50.9215975554146,-2.75655493169731,THE CHINNOCK BROOK(S),3/9/2026 5:33:26 PM,-306858.291340232,6607436.93809695
475,WSX0105,Wessex Water,0,2/26/2025 4:07:00 PM,2/26/2025 8:43:00 AM,2/26/2025 4:07:00 PM,51.052248986925,-2.71830607861657,MILLSTREAM,7/22/2025 9:58:26 AM,-302600.448491857,6630541.1727245
476,WXW00939,Wessex Water,0,2/22/2026 9:20:00 PM,2/22/2026 10:44:00 AM,2/22/2026 9:20:00 PM,51.050485241244,-2.67998680103457,BULL BROOK,3/9/2026 5:33:26 PM,-298334.766023863,6630228.84062094
477,WXW00074,Wessex Water,0,1/27/2026 12:50:00 PM,1/27/2026 3:02:00 AM,1/27/2026 12:50:00 PM,51.0590133948248,-2.86119753235049,OXLEASEDROVE RHYNE EAST,3/9/2026 5:33:26 PM,-318507.052360228,6631739.1551349
478,WXW00763,Wessex Water,0,2/8/2026 6:20:00 PM,2/8/2026 5:26:00 PM,2/8/2026 6:20:00 PM,50.9777849193533,-2.60690339535961,RIVER YEO,3/9/2026 5:33:26 PM,-290199.158518688,6617365.07253347
479,WXW00857,Wessex Water,1,2/21/2026 10:22:00 PM,2/21/2026 10:22:00 PM,,51.0333684375039,-2.80205390531554,LONG SUTTON CATCHWATER,3/9/2026 5:33:26 PM,-311923.213915029,6627198.33684895
480,WXW01171,Wessex Water,0,2/14/2026 12:12:00 PM,2/14/2026 12:08:00 PM,2/14/2026 12:12:00 PM,51.0313989280859,-2.77347576323247,TRIB OF LONG SUTTON MAIN DRAIN,3/9/2026 5:33:26 PM,-308741.909690524,6626849.71005079
481,WXW01180,Wessex Water,-1,,1/27/2026 4:32:00 AM,1/29/2026 2:48:00 PM,51.0442090257138,-2.7994078728247,WAGG RHYNE,3/9/2026 5:33:26 PM,-311628.658925527,6629117.51630189
482,WXW01145,Wessex Water,0,2/14/2026 1:38:00 AM,2/13/2026 6:36:00 PM,2/14/2026 1:38:00 AM,51.0914620609769,-2.64279588516491,TRIBUTARY OF CUNLEASE RHYNE,3/9/2026 5:33:26 PM,-294194.692207116,6637488.27652405
483,WXW00813,Wessex Water,0,1/27/2026 1:36:00 PM,1/27/2026 3:22:00 AM,1/27/2026 1:36:00 PM,50.9364368518152,-2.75830579163015,TRIBUTARY OF RIVER PARRETT,3/9/2026 5:33:26 PM,-307053.196176406,6610057.83017382
484,WXW01064,Wessex Water,0,2/25/2026 11:18:00 AM,2/25/2026 11:17:00 AM,2/25/2026 11:18:00 AM,50.9250643656196,-2.61656195630242,"YEOVIL YEO,TRIB OF THE (S)",3/9/2026 5:33:26 PM,-291274.344604637,6608049.16555677
485,WSX10019,Wessex Water,0,1/27/2026 8:35:00 AM,1/27/2026 5:18:00 AM,1/27/2026 8:35:00 AM,50.8700998651076,-2.94513905780542,RIVER AXE,3/9/2026 5:33:26 PM,-327851.380230281,6598347.97933558
486,WXW00605,Wessex Water,0,2/19/2026 10:04:00 AM,2/19/2026 10:03:00 AM,2/19/2026 10:04:00 AM,51.0227010780146,-2.73612846051019,TRIB. OF KINGS MOOR MAIN DRAIN,3/9/2026 5:33:26 PM,-304584.426968978,6625310.26338919
487,WXW00861,Wessex Water,0,2/20/2026 8:30:00 PM,2/19/2026 3:38:00 PM,2/20/2026 8:30:00 PM,51.0526519647224,-2.79866801553943,TRIBUTARY OF LOW HAM RHYNE,3/9/2026 5:33:26 PM,-311546.298389271,6630612.53553424
488,WXW00586,Wessex Water,0,2/16/2026 9:44:00 AM,2/16/2026 2:51:00 AM,2/16/2026 9:44:00 AM,51.0647799596794,-2.64505693897037,TRIB OF RIVER CAREY(VIA DRAIN),3/9/2026 5:33:26 PM,-294446.391565397,6632760.55690051
489,WXW00647,Wessex Water,0,1/28/2026 1:24:00 AM,1/28/2026 1:18:00 AM,1/28/2026 1:24:00 AM,50.931295721297,-2.92841609207407,FRESHWATER (S),3/9/2026 5:33:26 PM,-325989.788200513,6609149.71751046
490,WXW00982,Wessex Water,0,2/19/2026 1:02:00 PM,2/19/2026 1:00:00 PM,2/19/2026 1:02:00 PM,50.9504639940576,-2.84499843227316,LAMBROOK BROOK(S),3/9/2026 5:33:26 PM,-316703.77678831,6612536.04997073
491,WXW00251,Wessex Water,0,2/9/2026 12:47:21 PM,2/9/2026 12:35:32 PM,2/9/2026 12:47:21 PM,51.057072324174,-2.65490500772372,TRIB OF THE RIVER CARY,3/9/2026 5:33:26 PM,-295542.673564316,6631395.37196205
492,WSX10145,Wessex Water,0,2/9/2026 10:45:00 PM,2/9/2026 3:17:00 PM,2/9/2026 10:45:00 PM,51.1807701346363,-2.9363147557614,RIVER HUNTSPILL,3/9/2026 5:33:26 PM,-326869.063420135,6653332.37395814
493,WXW01086,Wessex Water,0,1/27/2026 7:46:00 PM,1/27/2026 11:18:00 AM,1/27/2026 7:46:00 PM,51.0780385910881,-2.87973931349886,TRIB OF SOWY RIVER (S),3/9/2026 5:33:26 PM,-320571.113996064,6635109.47231255
494,WXW00849,Wessex Water,0,2/19/2026 11:40:00 AM,2/19/2026 11:38:00 AM,2/19/2026 11:40:00 AM,51.1826218623141,-3.00007694206268,TRIB OF BRICK YARD RHYNE V SWS,3/9/2026 5:33:26 PM,-333967.037531059,6653661.2125602
495,WXW01105,Wessex Water,0,2/19/2026 6:05:00 AM,2/19/2026 12:10:00 AM,2/19/2026 6:05:00 AM,51.1172747105904,-2.99416526433463,RIVER PARRETT(TIDAL)(E),3/9/2026 5:33:26 PM,-333308.952576638,6642064.53720919
496,WXW01091,Wessex Water,0,1/27/2026 5:48:00 PM,1/27/2026 12:38:00 AM,1/27/2026 5:48:00 PM,51.1290128824307,-2.90025527437599,TRIB KINGS SEDGEMOOR DRAIN,3/9/2026 5:33:26 PM,-322854.940314041,6644146.41427347
497,WXW01062,Wessex Water,0,2/9/2026 5:30:00 AM,2/9/2026 5:10:00 AM,2/9/2026 5:30:00 AM,51.1432307997544,-2.90614809152847,TRIB OF KING SEDGEMOORS DRAIN,3/9/2026 5:33:26 PM,-323510.925718793,6646668.80665634
498,WXW00242,Wessex Water,0,11/14/2025 4:36:00 PM,11/14/2025 4:28:00 PM,11/14/2025 4:36:00 PM,51.444361222988,-2.56609586064719,RIVER AVON (ESTUARINE),3/9/2026 5:33:26 PM,-285656.484533973,6700275.69660906
499,WXW00311,Wessex Water,0,2/9/2026 9:14:31 AM,2/9/2026 9:09:58 AM,2/9/2026 9:14:31 AM,51.1227307136842,-2.9968582125396,RIVER PARRETT(E),3/9/2026 5:33:26 PM,-333608.730199548,6643032.14575093
500,WXW00573,Wessex Water,0,2/20/2026 9:26:00 AM,2/20/2026 9:01:00 AM,2/20/2026 9:26:00 AM,51.0244934754197,-3.06529764486388,RIVER TONE,3/9/2026 5:33:26 PM,-341227.372956068,6625627.47909796
501,WXW00523,Wessex Water,0,2/21/2026 3:49:00 PM,2/21/2026 3:36:00 PM,2/21/2026 3:49:00 PM,51.0068028449635,-3.04744146332016,TRIBUTARY OF BLACK BROOK,3/9/2026 5:33:26 PM,-339239.631919108,6622497.15547942
502,WXW00801,Wessex Water,0,2/19/2026 7:32:00 AM,2/19/2026 2:44:00 AM,2/19/2026 7:32:00 AM,51.0290778765336,-2.97106478954482,TRIB OF RIVER TONE (S),3/9/2026 5:33:26 PM,-330737.419485954,6626438.87509438
503,WXW00539,Wessex Water,0,1/27/2026 6:53:00 AM,1/27/2026 4:58:00 AM,1/27/2026 6:53:00 AM,51.0272784023932,-3.20972681456838,TRIBUTARY OF RIVER TONE,3/9/2026 5:33:26 PM,-357305.154583268,6626120.37548254
504,WXW00761,Wessex Water,0,2/19/2026 11:14:53 AM,2/19/2026 11:14:43 AM,2/19/2026 11:14:53 AM,51.018632823857,-3.1284069340825,RIVER TONE,3/9/2026 5:33:26 PM,-348252.66689621,6624590.31559413
505,WXW00704,Wessex Water,0,2/21/2026 7:52:00 PM,2/21/2026 7:48:00 PM,2/21/2026 7:52:00 PM,50.9963310998259,-3.001851237197,TRIB OF SEDGEMOOR OLD RHYNE,3/9/2026 5:33:26 PM,-334164.551161928,6620644.76243633
506,WXW00615,Wessex Water,0,3/1/2026 3:57:00 PM,3/1/2026 1:15:00 PM,3/1/2026 3:57:00 PM,51.0368367918557,-3.13960711062489,TRIB OF RIVER TONE (S),3/9/2026 5:33:26 PM,-349499.464845704,6627812.31320665
507,WXW01236,Wessex Water,0,1/27/2026 4:52:00 PM,1/26/2026 11:40:00 PM,1/27/2026 4:52:00 PM,50.9774344097642,-3.24974984734087,WESTFORD STREAM,3/9/2026 5:33:26 PM,-361760.498211504,6617303.10134669
508,WXW00357,Wessex Water,0,2/24/2026 11:14:00 PM,2/24/2026 8:36:00 PM,2/24/2026 11:14:00 PM,51.047411800415,-2.94381713951474,RIVER TONE,3/9/2026 5:33:26 PM,-327704.224959292,6629684.61016747
509,WXW01279,Wessex Water,0,2/19/2026 11:47:00 AM,2/19/2026 3:52:00 AM,2/19/2026 11:47:00 AM,51.0387863300345,-2.92396626064622,TRIB OF WEST SEDGEMOOR M DRAIN,3/9/2026 5:33:26 PM,-325494.43523185,6628157.44528013
510,WXW01144,Wessex Water,0,1/30/2026 6:05:00 PM,1/27/2026 5:38:00 AM,1/30/2026 6:05:00 PM,51.0004571289208,-3.18151359423392,RIVER TONE,3/9/2026 5:33:26 PM,-354164.473261997,6621374.58395189
511,WXW01071,Wessex Water,0,2/21/2026 2:45:00 PM,2/21/2026 2:40:00 PM,2/21/2026 2:45:00 PM,51.0258569757406,-2.9623821562133,TRIB OF SEDGEMOOR OLD RHYNE,3/9/2026 5:33:26 PM,-329770.873164744,6625868.79748109
512,WXW00778,Wessex Water,0,2/10/2026 6:39:52 PM,2/10/2026 6:39:08 PM,2/10/2026 6:39:52 PM,51.0495630546547,-3.12213997950709,TRIB OF THE BACK STREAM,3/9/2026 5:33:26 PM,-347555.032704051,6630065.54036262
513,WXW00550,Wessex Water,0,2/28/2026 7:57:00 PM,2/28/2026 7:24:00 PM,2/28/2026 7:57:00 PM,50.9863102930046,-3.19060677178542,TRIBUTARY OF RIVER TONE,3/9/2026 5:33:26 PM,-355176.721156723,6618872.52922602
514,WXW00446,Wessex Water,0,2/27/2026 10:44:09 AM,2/27/2026 10:42:37 AM,2/27/2026 10:44:09 AM,50.8747242709996,-2.55086209691402,TRIBUTARY OF WRIGGLE RIVER,3/9/2026 5:33:26 PM,-283960.669712331,6599163.74195097
515,WXW00625,Wessex Water,0,3/1/2026 5:22:00 AM,3/1/2026 3:40:00 AM,3/1/2026 5:22:00 AM,50.7418620073683,-2.73710737755153,RIVER ASKER,3/9/2026 5:33:26 PM,-304693.399515549,6575758.50074529
516,WXW01218,Wessex Water,0,3/9/2026 2:42:00 AM,3/9/2026 2:27:00 AM,3/9/2026 2:42:00 AM,50.6773542006011,-2.66727073525934,CHESIL BEACH,3/9/2026 5:33:26 PM,-296919.22005687,6564418.64242037
517,WXW00290,Wessex Water,0,2/19/2026 2:00:00 AM,2/19/2026 1:58:00 AM,2/19/2026 2:00:00 AM,50.6633677056746,-2.59967381775048,MILL STREAM,3/9/2026 5:33:26 PM,-289394.365620589,6561962.00633284
518,WXW00783,Wessex Water,0,3/1/2026 5:05:00 AM,3/1/2026 3:35:00 AM,3/1/2026 5:05:00 AM,50.7899961111597,-2.75017995870089,RIVER BRIT,3/9/2026 5:33:26 PM,-306148.632592449,6584230.19904071
519,WXW00626,Wessex Water,0,2/19/2026 1:34:00 AM,2/18/2026 6:36:00 PM,2/19/2026 1:34:00 AM,50.8742399055556,-2.536923946834,TRIB OF RIVER WRIGGLE,3/9/2026 5:33:26 PM,-282409.081942822,6599078.29426756
520,WXW00695,Wessex Water,1,3/9/2026 4:50:27 PM,3/9/2026 4:50:27 PM,,50.6972961595209,-2.491815616391,THE SOUTH WINTERBOURNE(S),3/9/2026 5:33:26 PM,-277387.645567373,6567922.58306427
521,WXW00431,Wessex Water,0,1/27/2026 8:04:00 AM,1/27/2026 3:06:00 AM,1/27/2026 8:04:00 AM,50.7410609822792,-2.73988884145119,RIVER ASKER VIA SWS,3/9/2026 5:33:26 PM,-305003.030660519,6575617.59242569
522,WXW01217,Wessex Water,0,2/19/2026 7:16:00 AM,2/19/2026 3:00:00 AM,2/19/2026 7:16:00 AM,50.7114822277877,-2.76300502720956,BRIDPORT HARBOUR(WEST BAY)(C),3/9/2026 5:33:26 PM,-307576.312688223,6570416.08073859
523,WXW01286,Wessex Water,0,12/5/2025 4:50:00 PM,12/5/2025 4:44:00 PM,12/5/2025 4:50:00 PM,51.1802989497181,-3.52718454756582,RIVER AVILL (S),3/9/2026 5:33:26 PM,-392644.38776893,6653248.7008091
524,WXW00747,Wessex Water,0,2/19/2026 3:56:00 AM,2/19/2026 3:54:00 AM,2/19/2026 3:56:00 AM,51.1302580624257,-3.32731507006154,MONKSILVER STREAM (S),3/9/2026 5:33:26 PM,-370395.019308036,6644367.28989697
525,WXW00133,Wessex Water,0,2/28/2026 7:25:00 AM,2/28/2026 12:07:00 AM,2/28/2026 7:25:00 AM,51.1638792520155,-3.38508219231206,PILL RIVER (S),3/9/2026 5:33:26 PM,-376825.625941556,6650333.42032968
526,WXW01160,Wessex Water,1,3/9/2026 5:14:00 PM,3/9/2026 5:14:00 PM,,51.1829988490599,-3.33195064646176,(S) WASHFORD RIVER,3/9/2026 5:33:26 PM,-370911.049312441,6653728.16127671
527,WXW00203,Wessex Water,0,12/18/2025 8:54:00 PM,12/18/2025 3:15:00 PM,12/18/2025 8:54:00 PM,51.3324830685931,-2.41688032210393,TRIB OF MIDFORD BROOK (S),3/9/2026 5:33:26 PM,-269045.886764892,6680318.19851167
528,WXW00785,Wessex Water,0,2/9/2026 1:15:00 AM,2/9/2026 1:10:00 AM,2/9/2026 1:15:00 AM,51.3144608252306,-2.43983030741702,UNNAMED DITCH(S),3/9/2026 5:33:26 PM,-271600.667443659,6677107.83925247
529,WXW00727,Wessex Water,0,,,,51.3212366352892,-2.37211211678153,WELLOW BROOK,3/9/2026 5:33:26 PM,-264062.312944674,6678314.68776799
530,WSX10120,Wessex Water,0,1/29/2025 1:05:00 PM,1/29/2025 8:35:00 AM,1/29/2025 1:05:00 PM,51.4169023204634,-2.49419361611346,River Chew,3/9/2026 5:33:26 PM,-277652.363285585,6695372.89146177
531,WXW01122,Wessex Water,0,2/13/2026 3:30:15 PM,2/13/2026 3:29:31 PM,2/13/2026 3:30:15 PM,51.4255004033399,-2.50574261805634,RIVER AVON,3/9/2026 5:33:26 PM,-278937.992301036,6696907.7679845
532,WXW00589,Wessex Water,0,2/22/2026 8:02:00 AM,2/22/2026 7:22:00 AM,2/22/2026 8:02:00 AM,51.4152411278543,-2.49453072568474,RIVER CHEW,3/9/2026 5:33:26 PM,-277689.8901514,6695076.37892135
533,WXW01107,Wessex Water,0,2/27/2026 1:33:00 PM,2/26/2026 11:30:00 PM,2/27/2026 1:33:00 PM,51.3140295230178,-2.53859284660345,CAM BROOK,3/9/2026 5:33:26 PM,-282594.863015343,6677031.02547746
534,WXW00590,Wessex Water,0,1/27/2026 9:21:00 AM,1/27/2026 8:26:00 AM,1/27/2026 9:21:00 AM,51.4147140838945,-2.49496677270151,RIVER CHEW,3/9/2026 5:33:26 PM,-277738.43068327,6694982.30710676
535,WSX10112,Wessex Water,0,2/19/2026 2:34:00 AM,2/19/2026 1:52:00 AM,2/19/2026 2:34:00 AM,50.6455662376829,-2.42042816724467,RIVER JORDAN,3/9/2026 5:33:26 PM,-269440.831079373,6558836.35333891
536,WXW01178,Wessex Water,0,2/18/2026 7:25:36 PM,2/18/2026 7:23:57 PM,2/18/2026 7:25:36 PM,50.5694362099072,-2.44596604927634,PORTLAND HARBOUR,3/9/2026 5:33:26 PM,-272283.695103077,6545482.4822596
537,WSX10152,Wessex Water,0,6/13/2025 9:33:00 PM,6/13/2025 9:32:00 PM,6/13/2025 9:33:00 PM,50.6313375262806,-2.44985188316171,TRIB OF LODMOOR,7/22/2025 9:58:26 AM,-272716.264152504,6556338.87067596
538,WXW00422,Wessex Water,0,,,,50.584863808786,-2.47323514523531,THE FLEET,3/9/2026 5:33:26 PM,-275319.276979622,6548186.87279273
539,WXW00900,Wessex Water,0,2/19/2026 3:02:00 PM,2/19/2026 2:58:00 PM,2/19/2026 3:02:00 PM,51.3077396974673,-2.95217162645574,NEW RHYNE(S),3/9/2026 5:33:26 PM,-328634.242191403,6675910.90634695
540,WXW00956,Wessex Water,-1,,12/18/2025 4:50:00 PM,12/18/2025 5:34:00 PM,51.3256051139972,-2.83643367883227,TOWERHEAD BROOK,3/9/2026 5:33:26 PM,-315750.3527965,6679092.85782959
541,WXW00961,Wessex Water,0,2/13/2026 9:22:00 PM,2/13/2026 9:20:00 PM,2/13/2026 9:22:00 PM,51.3367466819572,-2.82735837268628,SANDMEAD RHYNE,3/9/2026 5:33:26 PM,-314740.094337535,6681077.87402621
542,WXW00616,Wessex Water,0,2/23/2026 1:42:00 AM,2/22/2026 8:34:00 AM,2/23/2026 1:42:00 AM,51.3475065995833,-2.77170130185576,LANGFORD BROOK (S),3/9/2026 5:33:26 PM,-308544.377553637,6682995.35220689
543,WXW00608,Wessex Water,0,2/22/2026 8:27:00 AM,2/22/2026 8:08:00 AM,2/22/2026 8:27:00 AM,51.4512475877623,-2.85419645038022,BRISTOL CHANNEL (E),3/9/2026 5:33:26 PM,-317727.695480295,6701505.72391101
544,WXW00455,Wessex Water,0,2/19/2026 10:30:00 PM,2/19/2026 12:16:00 AM,2/19/2026 10:30:00 PM,50.9517950832717,-2.91859507085986,CAD BROOK,3/9/2026 5:33:26 PM,-324896.517119878,6612771.25658217
545,WSX10166,Wessex Water,0,2/21/2026 8:40:00 AM,2/21/2026 8:35:00 AM,2/21/2026 8:40:00 AM,50.9953300187843,-2.85662588782123,River Isle,3/9/2026 5:33:26 PM,-317998.139219142,6620467.69870193
546,WXW00415,Wessex Water,0,2/18/2026 8:06:00 PM,2/18/2026 5:04:00 PM,2/18/2026 8:06:00 PM,50.6230999274069,-2.49744742899366,TRIB OF THE RIVER WEY,3/9/2026 5:33:26 PM,-278014.576078544,6554893.3185082
547,WSX10159,Wessex Water,0,2/28/2026 1:02:00 PM,2/27/2026 8:50:00 PM,2/28/2026 1:02:00 PM,51.3264238071225,-1.80247104964087,RIVER AVON,3/9/2026 5:33:26 PM,-200650.159415639,6679238.70231024
548,WSX10163,Wessex Water,0,3/7/2026 9:26:00 PM,3/7/2026 9:20:00 PM,3/7/2026 9:26:00 PM,51.0836822966443,-2.74475702096601,Trib of Kings Sedgemoor Drain,3/9/2026 5:33:26 PM,-305544.953925199,6636109.52235266
549,WXW01092,Wessex Water,0,2/18/2026 10:00:00 PM,2/18/2026 9:44:00 PM,2/18/2026 10:00:00 PM,50.9366408377907,-2.19450626540704,TRIBUTARY OF FONTMELL BROOK,3/9/2026 5:33:26 PM,-244291.32000776,6610093.86366732
550,WXW00091,Wessex Water,0,2/22/2026 9:11:00 AM,2/22/2026 8:27:00 AM,2/22/2026 9:11:00 AM,51.4846528967487,-2.68869807134079,RIVER AVON (ESTUARINE),3/9/2026 5:33:26 PM,-299304.500198513,6707475.1410669
551,WXW01010,Wessex Water,0,3/1/2026 4:47:00 AM,3/1/2026 3:53:00 AM,3/1/2026 4:47:00 AM,50.7272850687035,-2.75792227578568,RIVER ASKER(S),3/9/2026 5:33:26 PM,-307010.503387888,6573194.64861576
552,WXW01022,Wessex Water,0,2/18/2026 9:11:00 PM,2/18/2026 3:56:00 PM,2/18/2026 9:11:00 PM,50.5282784009547,-2.43701795143442,FRESHWATER BAY,3/9/2026 5:33:26 PM,-271287.597407746,6538272.02829024
553,WSX10114,Wessex Water,0,1/27/2026 8:53:09 AM,1/27/2026 12:06:25 AM,1/27/2026 8:53:09 AM,50.718423267031,-2.78314679756822,RIVER EYPE,3/9/2026 5:33:26 PM,-309818.484308224,6571636.38823465
554,WXW00140,Wessex Water,0,2/27/2026 10:33:00 PM,2/27/2026 9:05:00 PM,2/27/2026 10:33:00 PM,51.4846632161723,-2.80136034322893,SEVERN ESTUARY,3/9/2026 5:33:26 PM,-311846.006936714,6707476.98578891
